participant_id,run_timestamp,key_black,key_white,keymap_flip,block,block_idx,trial,global_trial,difficulty_mode,delta_fixed_mean,delta_fixed_sd,delta_stair_realised,delta_stair_mean,delta_step_down_used,delta_step_up_used,vblack_prop,n_vblack,n_vwhite,auto_on,aid_accuracy_setting,stimulus,aid_label,aid_correct,aid_onset_ms,aid_onset_ms_rel,response,correct,feedback,rt_s,rt_ms
1,20260325_120141,D,J,False,MANUAL,2,396,696,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4660167122727321,1678,1922,0,,WHITE,,,0,,WHITE,True,CORRECT,4.277291400998365,4277.291400998365
1,20260325_120141,D,J,False,MANUAL,2,397,697,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5670677168207617,2041,1559,0,,BLACK,,,0,,BLACK,True,CORRECT,2.3000735850000638,2300.0735850000638
1,20260325_120141,D,J,False,MANUAL,2,398,698,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.46403943013126203,1671,1929,0,,WHITE,,,0,,WHITE,True,CORRECT,5.251899340999444,5251.899340999444
1,20260325_120141,D,J,False,MANUAL,2,399,699,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4559367117244678,1641,1959,0,,WHITE,,,0,,WHITE,True,CORRECT,3.075944817999698,3075.944817999698
1,20260325_120141,D,J,False,MANUAL,2,400,700,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.43521783709390505,1567,2033,0,,WHITE,,,0,,WHITE,True,CORRECT,4.009801910000533,4009.801910000533
1,20260325_120141,D,J,False,MANUAL,2,401,701,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4438509952336268,1598,2002,0,,WHITE,,,0,,WHITE,True,CORRECT,2.6718247230000998,2671.8247230000998
1,20260325_120141,D,J,False,MANUAL,2,402,702,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5529663634274566,1991,1609,0,,BLACK,,,0,,BLACK,True,CORRECT,3.3506032080003934,3350.6032080003934
1,20260325_120141,D,J,False,MANUAL,2,403,703,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4565610887538286,1644,1956,0,,WHITE,,,0,,WHITE,True,CORRECT,7.786073969000427,7786.073969000427
1,20260325_120141,D,J,False,MANUAL,2,404,704,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5363592519448043,1931,1669,0,,BLACK,,,0,,BLACK,True,CORRECT,2.7217681290003384,2721.7681290003384
1,20260325_120141,D,J,False,MANUAL,2,405,705,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5247181087361071,1889,1711,0,,BLACK,,,0,,BLACK,True,CORRECT,2.2716855449998548,2271.6855449998548
